dialogue_id,context,response,reference,annotations.relevance,annotations.language_usage,am_scores,fm_scores,am_fm_scores
humod_03885,"Let's get out of here, this place makes me sick.
We have to do something fun tonight this is my last weekend of freedom before I start my stupid job.
I know a party we could go to...
What? Where?!",Look who's talking.,"['come i show you', ""At a friend's house"", 'Next town over']",0.8980142912481748,0.8980142912481748,0.90642214,0.8896064442822383,0.8980142912481748
humod_03886,"Let's get out of here, this place makes me sick.
We have to do something fun tonight this is my last weekend of freedom before I start my stupid job.
I know a party we could go to...
What? Where?!
It's a surprise.",I don't believe you.,"[""I like surprises let's go."", ""Okay, I'm game.  But it better be fun."", 'I love surprises']",0.9433978374980856,0.9433978374980856,0.9283953,0.9584004036949015,0.9433978374980856
humod_03887,"Let's get out of here, this place makes me sick.
We have to do something fun tonight this is my last weekend of freedom before I start my stupid job.
I know a party we could go to...
What? Where?!
It's a surprise.",Him. Seymour. He's the man with the records.,"['I love surprises!', ""I don't really like surprises."", ""I don't like surprises.""]",0.8872100265649494,0.8872100265649494,0.87648475,0.8979353014285439,0.8872100265649494
humod_03888,"Give me all your money, bitch!
Where did you get that?
You won't believe it! Guess!
Where?",Anthony's II!,"['I got from Anthony', ""I got it at Anthony's! But, hey -- it's still a knife, and you still gotta give me your money!"", ""Your brother! He gave me this nice piece of iron and if you don't do as I say, I won't be afraid to use it!""]",0.8601227972098173,0.8601227972098173,0.90714145,0.8131041473523738,0.8601227972098173
humod_03889,"Give me all your money, bitch!
Where did you get that?
You won't believe it! Guess!
Where?",Yeah. But enough about me.,"['Enough about me!  Hand it over!', ""yes but let's not talk about me anymore"", 'I just found it lying on the ground on my way home.']",0.9570731238633796,0.9570731238633796,0.92789805,0.9862481983722061,0.9570731238633796
humod_03890,"Give me all your money, bitch!
Where did you get that?
You won't believe it! Guess!
Where?
Anthony's II!",No way... when?,"['What are you going to do with it?', 'are you serious?', 'You did?']",0.9257895250354926,0.9257895250354926,0.9187938,0.9327852525780044,0.9257895250354926
humod_03891,"Give me all your money, bitch!
Where did you get that?
You won't believe it! Guess!
Where?
Anthony's II!",I'd love one.,"[""that's impressive"", ""Are you kidding me?!? Anthony's?!? You're in deep shit dude..."", ""Don't be silly.""]",0.9644491726506754,0.9644491726506754,0.9333215,0.9955768693186849,0.9644491726506754
humod_03892,"Give me all your money, bitch!
Where did you get that?
You won't believe it! Guess!
Where?
Anthony's II!
No way... when?",Just now... I went with Seymour.,"['Just now....I went with Sey...Samantha!', 'Yesterday!', 'Just a little while ago.']",0.8166730951388954,0.8166730951388954,0.9186106,0.7147356174628495,0.8166730951388954
humod_03893,"Give me all your money, bitch!
Where did you get that?
You won't believe it! Guess!
Where?
Anthony's II!
No way... when?","Lie in the back, Dad, I'll drive us into Mexico.","[""Yesterday.  Stay down in the back, and we'll head for the Mexican Border."", 'Last week!', 'Yesterday night.']",0.874648383267655,0.874648383267655,0.8790243,0.87027243973401,0.874648383267655
humod_03894,"Where are we? This is a weird neighborhood...
It's a totally normal, average neighborhood!
I just mean it's weird to me... I've never been anywhere near here in my life.
Josh says this is a really good neighborhood...
What? When did you see Josh?!
He came into work.",Why? What did he say?,"['What for?', 'Really? When?', ""Really? I don't see him since last summer, he vanished on me and I don't know the reason behind it. It's so sad....""]",0.9039002494608861,0.9039002494608861,0.8894824,0.9183181199621165,0.9039002494608861
humod_03895,"Where are we? This is a weird neighborhood...
It's a totally normal, average neighborhood!
I just mean it's weird to me... I've never been anywhere near here in my life.
Josh says this is a really good neighborhood...
What? When did you see Josh?!
He came into work.","Alright, how 'bout all your fuckin' money?","['What did he say?', ""Came into work? He didn't tell me."", 'When did he come into work?']",0.9381213786353728,0.9381213786353728,0.905869,0.97037375016015,0.9381213786353728
humod_03896,"We're not.
Really? Both of you?... Why not?",Just because.,"[""Because we're just not."", 'Would you ever think?', 'We have some reasons.']",0.8871820795415759,0.8871820795415759,0.9261403,0.848223850703025,0.8871820795415759
humod_03897,"We're not.
Really? Both of you?... Why not?",You're just scared.,"[""I'm afraid of what could happen."", ""I don't think that's any of your concern."", 'because we are just friends and that is']",0.8525541512799653,0.8525541512799653,0.89387596,0.8112323460245913,0.8525541512799653
humod_03898,"Do you have any other old records besides these?
Seymour does.
Who does?",Him. Seymour. He's the man with the records.,"['Seymour. My husband.  He keeps them in the storage locker.', 'Seymour, the weird guy from the flower shop.', 'Seymour over there. He has all the records.']",0.8400844222340045,0.8400844222340045,0.8692097,0.8109591376847143,0.8400844222340045
humod_03899,"Do you have any other old records besides these?
Seymour does.
Who does?",It doesn't matter.,"['Seymour.', 'Seymour......my old neighbor', 'Seymour, the shop assistant we met this morning.']",0.8530602160228253,0.8530602160228253,0.8982582,0.8078622228171352,0.8530602160228253
humod_03900,"You still interested in that?
I thought it wasn't for sale.
I'm thinkin' maybe I could let it go...",It's kind of falling apart.,"[""Let it go? I'll be doing you a favor if you do."", 'For how much?', 'I think that would be right to let it go.']",0.9151014116826941,0.9151014116826941,0.89369464,0.9365081841594557,0.9151014116826941
humod_03901,"You still interested in that?
I thought it wasn't for sale.
I'm thinkin' maybe I could let it go...",You're a fool.,"['What are you crazy?  It has to be worth something.', 'How much do you want for it?', 'What is the price?']",0.9026430952351994,0.9026430952351994,0.91404957,0.8912366246783151,0.9026430952351994
humod_03902,"Thanks for the tape - I'll have to pay you later, I'm broke.
Hey, where are you going?","Later, ""Dude"".","['I am writing an essay.', 'Down to the shops', ""I'm going to work.""]",0.8213911987648812,0.8213911987648812,0.8772565,0.7655258848878558,0.8213911987648812
humod_03903,"Thanks for the tape - I'll have to pay you later, I'm broke.
Hey, where are you going?",Yeah.,"[""I'll pay you later!"", ""Home. I'll get back to you soon."", ""I've got to look for a job to pay you back.""]",0.8932750731285951,0.8932750731285951,0.903193,0.8833571492784305,0.8932750731285951
humod_03904,"Wow! Look at all these creeps!
Shh!",OH MY GOD!,"[""We gotta get out of here.  We can't be caught we these clowns."", 'Why do i need to shh?', ""Don't tell me to shut up, I'm not a baby anymore.""]",0.9677578050197679,0.9677578050197679,0.94059455,0.9949210560920871,0.9677578050197679
humod_03905,"Wow! Look at all these creeps!
Shh!",I don't know.,"['Gosh, look at these people.', 'Sorry.', ""Don't shh me.""]",0.900201379201842,0.900201379201842,0.92130744,0.8790953138312353,0.900201379201842
humod_03906,"I'm not sure I have anything to drink... there might be some --
It doesn't matter, I'm not staying long... I just want to make sure I convince you not to give up yet.","""Yet.""","[""Trust me, I'm giving my full effort this time."", ""I won't give up... yet."", ""I've made my decision.""]",0.7807235030190192,0.7807235030190192,0.9405261,0.6209208782227917,0.7807235030190192
humod_03907,"I'm not sure I have anything to drink... there might be some --
It doesn't matter, I'm not staying long... I just want to make sure I convince you not to give up yet.",Whaddya mean...I got your gun ... I got his money... I got everything...,"[""Don't worry about me. I'm no quitter."", 'Give up what?', 'Give up? Why would I give up?']",0.8735304584143384,0.8735304584143384,0.7531229,0.993937991070315,0.8735304584143384
humod_03908,"Wow, this is so cool...
If you don't mind my asking -- why do you care so much if I get a date or not?",I dunno... because I can't stand the idea of a world where a guy like you can't get a date...,"['Because I care about you and whether you are happy.', 'Because you deserve a nice girl in your life.', 'I want you to be happy.']",0.9206707783084314,0.9206707783084314,0.8567572,0.9845843330107532,0.9206707783084314
humod_03909,"Wow, this is so cool...
If you don't mind my asking -- why do you care so much if I get a date or not?",That's more like it.,"['I just want to see you happy.', 'Because I think you deserve more from life, you just have to open up to the world a little more and good things will happen to you.', 'Because I know how you could use one.']",0.9449217958515113,0.9449217958515113,0.9404157,0.9494279112945447,0.9449217958515113
humod_03910,"What are you doing here?
I had to see you.
What's up?
Can you at least let me in?",Uh... sure... come in.,"['give me a second and i will', 'Only for a moment.', 'Yeah, the doors unlocked so come on in.']",0.8265242385131751,0.8265242385131751,0.85729456,0.7957539175475905,0.8265242385131751
humod_03911,"What are you doing here?
I had to see you.
What's up?
Can you at least let me in?",Do I?,"[""No, I'm not letting you in."", ""No, I don't have to let you in."", 'Alright.']",0.8097193097467701,0.8097193097467701,0.9340252,0.6854133914700111,0.8097193097467701
humod_03912,"What are you doing here?
I had to see you.
What's up?
Can you at least let me in?
Uh... sure... come in.","Look, I just need somebody to be nice to me for five minutes and then I'll leave you alone.","[""I just need you to help me for five minutes, i'll leave after that"", 'I dont want to be a bother I just need a couple minutes.', 'I need some help from you,just 5 minutes']",0.8996480164160245,0.8996480164160245,0.9200122,0.8792838567952145,0.8996480164160245
humod_03913,"What are you doing here?
I had to see you.
What's up?
Can you at least let me in?
Uh... sure... come in.","Okay, Matt.","['Thank you, I appreciate this.', 'Thank you.', ""Thanks. It's cold out here.""]",0.7788895794089135,0.7788895794089135,0.94025326,0.6175259010663622,0.7788895794089135
humod_03914,"What are you doing here?
I had to see you.
What's up?
Can you at least let me in?
Uh... sure... come in.
Look, I just need somebody to be nice to me for five minutes and then I'll leave you alone.",What's the matter?,"['What is going on with you?', ""You need someone to be nice to you? I'm not sure why you chose me remember you broke up with me!"", 'Okay then, just five minutes.']",0.926905069242314,0.926905069242314,0.9102944,0.9435157249180385,0.926905069242314
humod_03915,"What are you doing here?
I had to see you.
What's up?
Can you at least let me in?
Uh... sure... come in.
Look, I just need somebody to be nice to me for five minutes and then I'll leave you alone.",Drop that fucking money!,"[""Okay, I'll be nice. Not!"", 'it is okay, I can give you more than 5 minutes, I am not busy right now', 'Now why would I be nice to you?']",0.9474688526570132,0.9474688526570132,0.9178275,0.9771102183221441,0.9474688526570132
humod_03916,"Seymour?
Yes?",Do you have a check for me?,"['Can you come here?', 'can you come over here', 'Do you happen to have a check for me by chance?']",0.8459206754836868,0.8459206754836868,0.9113122,0.7805291284865997,0.8459206754836868
humod_03917,"Seymour?
Yes?","Will you sign the register, please?","['How are you doing today?', 'Please, open the window for me', 'Please, sing here.']",0.9488521022598759,0.9488521022598759,0.9091915,0.9885127153000864,0.9488521022598759
humod_03918,"Lovely sound- they seem happy.
Don't they, though?",So work must be going well?,"['They seem as happy as ever.', ""Of course they do and I'm proud of them, they worked hard for what they achieved."", 'They look like a couple of turtle doves.']",0.8344480427039158,0.8344480427039158,0.9097396,0.7591564718748115,0.8344480427039158
humod_03919,"Lovely sound- they seem happy.
Don't they, though?",Where are we going?,"['I always enjoy listening to them.', ""Yes, they do. That's pretty sweet."", 'Oh yes, they have to be.']",0.8157692115467763,0.8157692115467763,0.9138343,0.7177041492783975,0.8157692115467763
humod_03920,"You're certain about tomorrow?  But you don't seem excited.
You don't enjoy killing, do you?",Then why do it?,"[""I haven't experienced before."", 'No, not really', ""It's a job like anything else.""]",0.8640791245660628,0.8640791245660628,0.910982,0.8171762363834075,0.8640791245660628
