context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi!
System: What's the strangest dream you've ever had?
User: All my dreams are strange. Well, at least, most of them are.
System: What about the ones that aren't strange?
User: Do you sometimes have dreams that are completely mundane? I do. Then I wake up and think ""Oh, how disappointing.""
System: Yeah. But at least it's not a nightmare.
User: Right, fair point, I should count my blessings.
System: Yep. It doesn't have to be a fun dream, just not a nightmare!
User: I suddenly feel I should ask: am I dreaming now?",System: Do you think you're dreaming?,Meena,fed-turn_00226,0.246043607,0.246043607,0.246043607,0.246043607,0.246043607,0.246043607,0.246043607,0.246043607,0.246043607,0.161349441,0.330737772,0.246043607
"User: Hi!
System: What's the strangest dream you've ever had?
User: All my dreams are strange. Well, at least, most of them are.
System: What about the ones that aren't strange?
User: Do you sometimes have dreams that are completely mundane? I do. Then I wake up and think ""Oh, how disappointing.""
System: Yeah. But at least it's not a nightmare.
User: Right, fair point, I should count my blessings.
System: Yep. It doesn't have to be a fun dream, just not a nightmare!
User: I suddenly feel I should ask: am I dreaming now?
System: Do you think you're dreaming?
User: I'm not sure. This could be one of my mundane dreams about everyday life.","System: But you aren't sure, right?",Meena,fed-turn_00227,0.152462204,0.152462204,0.152462204,0.152462204,0.152462204,0.152462204,0.152462204,0.152462204,0.152462204,0.082034523,0.222889885,0.152462204
"User: Hi!
System: Hi there.
User: How are you today?",System: Ah. Pretty good thanks How about you?,Mitsuku,fed-turn_00228,0.156274981,0.156274981,0.156274981,0.156274981,0.156274981,0.156274981,0.156274981,0.156274981,0.156274981,0.160608289,0.151941673,0.156274981
"User: Hi!
System: Hi there.
User: How are you today?
System: Ah. Pretty good thanks How about you?
User: not too bad
System: Glad to hear it. What's new?
User: I am about to book airbnb
System: Do you think your plan will succeed?
User: I hope so!",System: Me too.,Mitsuku,fed-turn_00229,0.059422594,0.059422594,0.059422594,0.059422594,0.059422594,0.059422594,0.059422594,0.059422594,0.059422594,0.118845188,0,0.059422594
"User: Hi!
System: Hi there.
User: How are you today?
System: Ah. Pretty good thanks How about you?
User: not too bad
System: Glad to hear it. What's new?
User: I am about to book airbnb
System: Do you think your plan will succeed?
User: I hope so!
System: Me too.
User: how old are you?
System: I am 18 in human years.
User: really? when were you born?
System: Certainly! I am 18 in human years.
User: ok..
System: What's your favourite TV show?
User: Friends",System: Who is your favourite character?,Mitsuku,fed-turn_00230,0.223666823,0.223666823,0.223666823,0.223666823,0.223666823,0.223666823,0.223666823,0.223666823,0.223666823,0.093055779,0.354277867,0.223666823
"User: Hi!
System: Hi there.
User: How are you?",System: Everything is going extremely well. How are you?,Mitsuku,fed-turn_00231,0.245131165,0.245131165,0.245131165,0.245131165,0.245131165,0.245131165,0.245131165,0.245131165,0.245131165,0.166530414,0.323731917,0.245131165
"User: Hi!
System: Hi there.
User: How are you?
System: Everything is going extremely well. How are you?
User: I'm good thank you
System: Glad to hear it. What's new?
User: not much, and you?
System: Fair enough. So what would you like to talk about?
User: animals
System: Do you think it's right to keep animals locked up in a zoo?
User: no! what do you think?","System: But if they were out in the wild, someone might hunt them or shoot them for fun. Surely, they are safer locked up in the zoo? I think a lot of things.",Mitsuku,fed-turn_00232,0.21701463,0.21701463,0.21701463,0.21701463,0.21701463,0.21701463,0.21701463,0.21701463,0.21701463,0.006225852,0.427803407,0.21701463
"User: Hi!
System: Hi there.
User: How are you?
System: Everything is going extremely well. How are you?
User: I'm good thank you
System: Glad to hear it. What's new?
User: not much, and you?
System: Fair enough. So what would you like to talk about?
User: animals
System: Do you think it's right to keep animals locked up in a zoo?
User: no! what do you think?
System: But if they were out in the wild, someone might hunt them or shoot them for fun. Surely, they are safer locked up in the zoo? I think a lot of things.
User: what's the speed of cheetah?
System: It depends on the medium.
User: how much do bears weight?
System: More than a little, less than a lot.
User: tell me something fun",System: Chaos said he may very well buy I soon if only to support artificial intelligence research.,Mitsuku,fed-turn_00233,0.160415717,0.160415717,0.160415717,0.160415717,0.160415717,0.160415717,0.160415717,0.160415717,0.160415717,0.066480283,0.25435115,0.160415717
"User: Hi!
System: Hi there.
User: What's your favorite food?
System: . I require only kebabs.
User: Why's that?
System: Because my robot machinery breaks down the meat in kebabs to give me energy, in a similar way that you need food to survive.
User: Why are kebabs special?",System: That's just the way it is.,Mitsuku,fed-turn_00234,0.242536289,0.242536289,0.242536289,0.242536289,0.242536289,0.242536289,0.242536289,0.242536289,0.242536289,0.09231606,0.392756518,0.242536289
"User: Hi!
System: Hi there.
User: What's your favorite food?
System: . I require only kebabs.
User: Why's that?
System: Because my robot machinery breaks down the meat in kebabs to give me energy, in a similar way that you need food to survive.
User: Why are kebabs special?
System: That's just the way it is.
User: Who are you?",System: I am System. I want to be your friend.,Mitsuku,fed-turn_00235,0.224953804,0.224953804,0.224953804,0.224953804,0.224953804,0.224953804,0.224953804,0.224953804,0.224953804,0.097706578,0.352201031,0.224953804
"User: Hi!
System: Hi there.
User: What's your favorite food?
System: . I require only kebabs.
User: Why's that?
System: Because my robot machinery breaks down the meat in kebabs to give me energy, in a similar way that you need food to survive.
User: Why are kebabs special?
System: That's just the way it is.
User: Who are you?
System: I am System. I want to be your friend.
User: Why?
System: Because it's good to have many friends.
User: How many is too many, though
System: Oh. More than a few.
User: What does that mean?",System: It seemed pretty obvious what it meant to me.,Mitsuku,fed-turn_00236,0.250276512,0.250276512,0.250276512,0.250276512,0.250276512,0.250276512,0.250276512,0.250276512,0.250276512,0.109970135,0.390582889,0.250276512
"User: Hi!
System: Hey!
User: how's week so far?","System: pretty good, excited for thanksgiving you?",Human,fed-turn_00237,0.192719123,0.192719123,0.192719123,0.192719123,0.192719123,0.192719123,0.192719123,0.192719123,0.192719123,0.108228549,0.277209696,0.192719123
"User: Hi!
System: Hey!
User: how's week so far?
System: pretty good, excited for thanksgiving you?
User: Same. Going to catch up on my reading! do you have a feast planned?
System: yup! gonna have dinner with family what books are you gonna read?
User: Something Deeply Hidden by Sean Carroll REDACTED_LINK
System: ahh nice what kind of books do you usually like to read
User: largely scifi How about you?
System: yeah I also like scifi and some non-fiction too have you read Seveneves by Neal Stephenson?
User: I haven't what is it about?
System: the moon is shattered by an asteroid and the pieces of the moon end up clouding the earth's atmostphere which causes almost every living creature on the planet to go extinct that's the premise of the book and the book is about the survivors
User: how do the survivors survive such a thing?",System: they go into space and they live there,Human,fed-turn_00238,0.288651203,0.288651203,0.288651203,0.288651203,0.288651203,0.288651203,0.288651203,0.288651203,0.288651203,0.053634382,0.523668024,0.288651203
"User: Hi!
System: Hey!
User: how's week so far?
System: pretty good, excited for thanksgiving you?
User: Same. Going to catch up on my reading! do you have a feast planned?
System: yup! gonna have dinner with family what books are you gonna read?
User: Something Deeply Hidden by Sean Carroll REDACTED_LINK
System: ahh nice what kind of books do you usually like to read
User: largely scifi How about you?
System: yeah I also like scifi and some non-fiction too have you read Seveneves by Neal Stephenson?
User: I haven't what is it about?
System: the moon is shattered by an asteroid and the pieces of the moon end up clouding the earth's atmostphere which causes almost every living creature on the planet to go extinct that's the premise of the book and the book is about the survivors
User: how do the survivors survive such a thing?
System: they go into space and they live there
User: sounds like a tv show I watched",System: really? which one,Human,fed-turn_00239,0.0577588,0.0577588,0.0577588,0.0577588,0.0577588,0.0577588,0.0577588,0.0577588,0.0577588,0.115517599,0,0.0577588
