context,dialogue_id,model,reference,response,annotations.overall,am_scores,fm_scores,am_fm_scores
"how long will it take us to drive to london ?
i think it 's a distance of 180 kilometers from here to london , so it should be a two - hour drive on the motorway .",dailydialog-gupta_00318,human,"[""oh , that 's not so bad ."", ""i did n't know it was that far ."", 'sounds like a road trip for us then .', ""that 's unless there is a traffic jam . it could take three hours .""]","thank you , i did not expect it to take that long",0.8315972929841436,0.91109866,0.7520959269297436,0.8315972929841436
"how long will it take us to drive to london ?
i think it 's a distance of 180 kilometers from here to london , so it should be a two - hour drive on the motorway .",dailydialog-gupta_00319,seq2seqf,"[""oh , that 's not so bad ."", ""i did n't know it was that far ."", 'sounds like a road trip for us then .', ""that 's unless there is a traffic jam . it could take three hours .""]",that 's great .,0.8883308051903505,0.9339453,0.8427163121858156,0.8883308051903505
room service . what can i do for you ?,dailydialog-gupta_00320,CVAEf,"['can i get some bottled water to my room ?', ""i ca n't find any blankets in the room ."", 'my cable tv is not working right now .', 'this is room 2012 . where is my laundry ? you promised to send to me this morning .']",i want to send a room service .,0.9520949363006963,0.9062621,0.9979277728585033,0.9520949363006963
room service . what can i do for you ?,dailydialog-gupta_00321,human,"['can i get some bottled water to my room ?', ""i ca n't find any blankets in the room ."", 'my cable tv is not working right now .', 'this is room 2012 . where is my laundry ? you promised to send to me this morning .']",i want to order room service,0.8881175784483164,0.8624915,0.9137436684399066,0.8881175784483164
room service . what can i do for you ?,dailydialog-gupta_00322,seq2seqf,"['can i get some bottled water to my room ?', ""i ca n't find any blankets in the room ."", 'my cable tv is not working right now .', 'this is room 2012 . where is my laundry ? you promised to send to me this morning .']",i 'm calling to inform you that i have been looking forward to that .,0.9174885917027205,0.9107879,0.9241893029847561,0.9174885917027205
room service . what can i do for you ?,dailydialog-gupta_00323,dualencoder_train,"['can i get some bottled water to my room ?', ""i ca n't find any blankets in the room ."", 'my cable tv is not working right now .', 'this is room 2012 . where is my laundry ? you promised to send to me this morning .']","hi , i would like to send this package to china , and these postcards as well .",0.91600346249164,0.89980805,0.9321988757813147,0.91600346249164
room service . what can i do for you ?,dailydialog-gupta_00324,hredf,"['can i get some bottled water to my room ?', ""i ca n't find any blankets in the room ."", 'my cable tv is not working right now .', 'this is room 2012 . where is my laundry ? you promised to send to me this morning .']",i 'd like to book a room .,0.9531310582126067,0.9127488,0.993513302796063,0.9531310582126067
"what dressing would you like on the salad ?
french dressing , please .
i beg your pardon ?
oh , french dressing .
sorry , it 's not available now . anything else ?",dailydialog-gupta_00325,human,"['ranch dressing', 'which salad dressings are available then ?', 'when should i expect french dressing to be available ?', 'we still prefer french dressing .']",i guess i 'll have ranch dressing then .,0.9273307126313939,0.9152139,0.9394475423396614,0.9273307126313939
"what dressing would you like on the salad ?
french dressing , please .
i beg your pardon ?
oh , french dressing .
sorry , it 's not available now . anything else ?",dailydialog-gupta_00326,dualencoder_train,"['ranch dressing', 'which salad dressings are available then ?', 'when should i expect french dressing to be available ?', 'we still prefer french dressing .']","yes , we are . could we have the check please ?",0.9171637648732089,0.9234719,0.9108556021035957,0.9171637648732089
"what dressing would you like on the salad ?
french dressing , please .
i beg your pardon ?
oh , french dressing .
sorry , it 's not available now . anything else ?",dailydialog-gupta_00327,hredf,"['ranch dressing', 'which salad dressings are available then ?', 'when should i expect french dressing to be available ?', 'we still prefer french dressing .']","yes , i 'd like to .",0.9576226437366142,0.9155706,0.9996746707511216,0.9576226437366142
"what dressing would you like on the salad ?
french dressing , please .
i beg your pardon ?
oh , french dressing .
sorry , it 's not available now . anything else ?",dailydialog-gupta_00328,seq2seqf,"['ranch dressing', 'which salad dressings are available then ?', 'when should i expect french dressing to be available ?', 'we still prefer french dressing .']","no , i do n't .",0.9312960375046435,0.9041615,0.9584305621575719,0.9312960375046435
"what dressing would you like on the salad ?
french dressing , please .
i beg your pardon ?
oh , french dressing .
sorry , it 's not available now . anything else ?",dailydialog-gupta_00329,CVAEf,"['ranch dressing', 'which salad dressings are available then ?', 'when should i expect french dressing to be available ?', 'we still prefer french dressing .']","black , i think .",0.9356023964713456,0.8980615,0.9731432790419342,0.9356023964713456
help ! help !,dailydialog-gupta_00330,seq2seqf,"['hello ! i can help .', 'hi ! how can i help ?', 'i would love to help you !', ""what 's the matter ?""]",what 's up ?,0.8799647102523231,0.85823584,0.9016935844755934,0.8799647102523231
help ! help !,dailydialog-gupta_00331,dualencoder_train,"['hello ! i can help .', 'hi ! how can i help ?', 'i would love to help you !', ""what 's the matter ?""]","can i have a bottle of champagne , lobster tail , and filet mignon , medium rare ?",0.9226552500888527,0.91131586,0.9339946418136003,0.9226552500888527
help ! help !,dailydialog-gupta_00332,hredf,"['hello ! i can help .', 'hi ! how can i help ?', 'i would love to help you !', ""what 's the matter ?""]",what 's the matter ?,0.8883839354507319,0.8831538,0.8936140747054799,0.8883839354507319
help ! help !,dailydialog-gupta_00333,CVAEf,"['hello ! i can help .', 'hi ! how can i help ?', 'i would love to help you !', ""what 's the matter ?""]",what ? you 're a great scientist .,0.9355949236160481,0.9448625,0.9263273623001506,0.9355949236160481
help ! help !,dailydialog-gupta_00334,human,"['hello ! i can help .', 'hi ! how can i help ?', 'i would love to help you !', ""what 's the matter ?""]",what 's wrong ?,0.8966774994084701,0.866581,0.9267739760775298,0.8966774994084701
"could i have my bill , please ?
certainly , sir .
i 'm afraid there 's been a mistake .
i 'm sorry , sir . what seems to be the trouble ?",dailydialog-gupta_00335,CVAEf,"['i was charged for two drinks .', 'i was charged for an extra room .', 'i was charged twice .', 'i believe you have charged me twice for the same thing . look , the figure of 6 . 5 dollar appears here , then again here .']",i 'm afraid that 's not the same thing i ordered .,0.9553136294322144,0.9248611,0.9857661853704714,0.9553136294322144
"could i have my bill , please ?
certainly , sir .
i 'm afraid there 's been a mistake .
i 'm sorry , sir . what seems to be the trouble ?",dailydialog-gupta_00336,human,"['i was charged for two drinks .', 'i was charged for an extra room .', 'i was charged twice .', 'i believe you have charged me twice for the same thing . look , the figure of 6 . 5 dollar appears here , then again here .']",i was charged for two bottles of wine but we only had one,0.8826431889097577,0.86037225,0.9049141325077782,0.8826431889097577
