dialogue_id,model,context,response,reference,annotations.overall,am_scores,fm_scores,am_fm_scores
dstc6_21605,S_05,,,,0.600892385,,,
dstc6_21606,S_06,,,,0.606395923,,,
dstc6_21607,S_07,,,,0.61362814,,,
dstc6_21608,S_08,,,,0.709765756,,,
dstc6_21609,S_09,,,,0.605142713,,,
dstc6_21610,S_10,,,,0.78663082,,,
dstc6_21611,S_11,,,,0.716710839,,,
dstc6_21612,S_12,,,,0.683985056,,,
dstc6_21613,S_13,,,,0.709765756,,,
dstc6_21614,S_14,,,,0.657660958,,,
dstc6_21615,S_15,,,,0.803445838,,,
dstc6_21616,S_16,,,,0.71150508,,,
dstc6_21617,S_17,,,,0.754419288,,,
dstc6_21618,S_18,,,,0.61628696,,,
dstc6_21619,S_19,,,,0.603611834,,,
dstc6_21620,S_00,,,,0.613867924,,,
dstc6_21621,S_01,,,,0.615494072,,,
dstc6_21622,S_02,,,,0.613245593,,,
dstc6_21623,S_03,,,,0.668852758,,,
dstc6_21624,S_04,,,,0.605578131,,,
dstc6_21625,S_05,,,,0.640541762,,,
dstc6_21626,S_06,,,,0.668852758,,,
dstc6_21627,S_07,,,,0.583107777,,,
dstc6_21628,S_08,,,,0.615494072,,,
dstc6_21629,S_09,,,,0.646244544,,,
dstc6_21630,S_10,,,,0.663981094,,,
dstc6_21631,S_11,,,,0.684673327,,,
dstc6_21632,S_12,,,,0.716710839,,,
dstc6_21633,S_13,,,,0.594067127,,,
dstc6_21634,S_14,,,,0.686074405,,,
dstc6_21635,S_15,,,,0.846512658,,,
dstc6_21636,S_16,,,,0.674776946,,,
dstc6_21637,S_17,,,,0.724075614,,,
dstc6_21638,S_18,,,,0.685359343,,,
dstc6_21639,S_19,,,,0.603611834,,,
dstc6_21640,S_00,,,,0.605612448,,,
dstc6_21641,S_01,,,,0.84679993,,,
dstc6_21642,S_02,,,,0.791080402,,,
dstc6_21643,S_03,,,,0.763287195,,,
dstc6_21644,S_04,,,,0.587477174,,,
dstc6_21645,S_05,,,,0.582589541,,,
dstc6_21646,S_06,,,,0.763287195,,,
dstc6_21647,S_07,,,,0.583596854,,,
dstc6_21648,S_08,,,,0.84679993,,,
dstc6_21649,S_09,,,,0.499372958,,,
dstc6_21650,S_10,,,,0.577204779,,,
dstc6_21651,S_11,,,,0.512177875,,,
dstc6_21652,S_12,,,,0.528516077,,,
dstc6_21653,S_13,,,,0.592568867,,,
dstc6_21654,S_14,,,,0.868199006,,,
dstc6_21655,S_15,,,,0.761734382,,,
dstc6_21656,S_16,,,,0.871979096,,,
dstc6_21657,S_17,,,,0.798655271,,,
dstc6_21658,S_18,,,,0.605612448,,,
dstc6_21659,S_19,,,,0.603611834,,,
dstc6_21660,S_00,,,,0.752055534,,,
dstc6_21661,S_01,,,,0.645084212,,,
dstc6_21662,S_02,,,,0.709264462,,,
dstc6_21663,S_03,,,,0.735868322,,,
dstc6_21664,S_04,,,,0.682220995,,,
dstc6_21665,S_05,,,,0.77882223,,,
dstc6_21666,S_06,,,,0.735868322,,,
dstc6_21667,S_07,,,,0.61362814,,,
dstc6_21668,S_08,,,,0.652243947,,,
dstc6_21669,S_09,,,,0.661886483,,,
dstc6_21670,S_10,,,,0.682734722,,,
dstc6_21671,S_11,,,,0.694146926,,,
dstc6_21672,S_12,,,,0.974310429,,,
dstc6_21673,S_13,,,,0.613392462,,,
dstc6_21674,S_14,,,,0.740434505,,,
dstc6_21675,S_15,,,,0.878715642,,,
dstc6_21676,S_16,,,,0.712439956,,,
dstc6_21677,S_17,,,,0.7147973,,,
dstc6_21678,S_18,,,,0.77573266,,,
dstc6_21679,S_19,,,,0.978461266,,,
dstc6_21680,S_00,,,,0.644888926,,,
dstc6_21681,S_01,,,,0.709264462,,,
dstc6_21682,S_02,,,,0.627511773,,,
dstc6_21683,S_03,,,,0.944767338,,,
dstc6_21684,S_04,,,,0.944767338,,,
dstc6_21685,S_05,,,,0.944767338,,,
dstc6_21686,S_06,,,,0.667688015,,,
dstc6_21687,S_07,,,,0.621943829,,,
dstc6_21688,S_08,,,,0.589463339,,,
dstc6_21689,S_09,,,,0.786102731,,,
dstc6_21690,S_10,,,,0.771624439,,,
dstc6_21691,S_11,,,,0.771624439,,,
dstc6_21692,S_12,,,,0.60774148,,,
dstc6_21693,S_13,,,,0.673146207,,,
dstc6_21694,S_14,,,,0.837781829,,,
dstc6_21695,S_15,,,,0.765175443,,,
dstc6_21696,S_16,,,,0.837781829,,,
dstc6_21697,S_17,,,,0.837781829,,,
dstc6_21698,S_18,,,,0.694779041,,,
dstc6_21699,S_19,,,,0.70964218,,,
dstc6_21700,S_00,,,,0.709765756,,,
dstc6_21701,S_01,,,,0.709765756,,,
dstc6_21702,S_02,,,,0.589914037,,,
dstc6_21703,S_03,,,,0.803445838,,,
dstc6_21704,S_04,,,,0.590243258,,,
dstc6_21705,S_05,,,,0.602972475,,,
dstc6_21706,S_06,,,,0.803445838,,,
dstc6_21707,S_07,,,,0.61362814,,,
dstc6_21708,S_08,,,,0.709765756,,,
dstc6_21709,S_09,,,,0.596639063,,,
dstc6_21710,S_10,,,,0.645553829,,,
dstc6_21711,S_11,,,,0.593657666,,,
dstc6_21712,S_12,,,,0.667467831,,,
dstc6_21713,S_13,,,,0.592568867,,,
dstc6_21714,S_14,,,,0.795544533,,,
dstc6_21715,S_15,,,,0.803445838,,,
dstc6_21716,S_16,,,,0.795544533,,,
dstc6_21717,S_17,,,,0.709765756,,,
dstc6_21718,S_18,,,,0.709765756,,,
dstc6_21719,S_19,,,,0.603611834,,,
dstc6_21720,S_00,,,,0.709765756,,,
dstc6_21721,S_01,,,,0.846512658,,,
dstc6_21722,S_02,,,,0.727753204,,,
dstc6_21723,S_03,,,,0.87860552,,,
dstc6_21724,S_04,,,,0.844896097,,,
dstc6_21725,S_05,,,,0.844896097,,,
dstc6_21726,S_06,,,,0.87860552,,,
dstc6_21727,S_07,,,,0.61362814,,,
dstc6_21728,S_08,,,,0.846512658,,,
dstc6_21729,S_09,,,,0.633859584,,,
dstc6_21730,S_10,,,,0.599344784,,,
dstc6_21731,S_11,,,,0.771984033,,,
dstc6_21732,S_12,,,,0.673489042,,,
dstc6_21733,S_13,,,,0.605125901,,,
dstc6_21734,S_14,,,,0.628802,,,
dstc6_21735,S_15,,,,0.846512658,,,
dstc6_21736,S_16,,,,0.628802,,,
dstc6_21737,S_17,,,,0.733747305,,,
dstc6_21738,S_18,,,,0.605662955,,,
dstc6_21739,S_19,,,,0.603611834,,,
dstc6_21740,S_00,,,,0.618007916,,,
dstc6_21741,S_01,,,,0.616808176,,,
dstc6_21742,S_02,,,,0.677391765,,,
dstc6_21743,S_03,,,,0.718381446,,,
dstc6_21744,S_04,,,,0.609299218,,,
dstc6_21745,S_05,,,,0.63128336,,,
dstc6_21746,S_06,,,,0.718381446,,,
dstc6_21747,S_07,,,,0.621943829,,,
dstc6_21748,S_08,,,,0.637760615,,,
dstc6_21749,S_09,,,,0.709906541,,,
dstc6_21750,S_10,,,,0.966250671,,,
dstc6_21751,S_11,,,,0.966250671,,,
dstc6_21752,S_12,,,,0.677391765,,,
dstc6_21753,S_13,,,,0.700385982,,,
dstc6_21754,S_14,,,,0.65813345,,,
dstc6_21755,S_15,,,,0.700161238,,,
dstc6_21756,S_16,,,,0.642363397,,,
dstc6_21757,S_17,,,,0.700161238,,,
dstc6_21758,S_18,,,,0.78967745,,,
dstc6_21759,S_19,,,,0.77953436,,,
dstc6_21760,S_00,,,,0.717556231,,,
dstc6_21761,S_01,,,,0.588492897,,,
dstc6_21762,S_02,,,,0.615675861,,,
dstc6_21763,S_03,,,,0.665071384,,,
dstc6_21764,S_04,,,,0.596887244,,,
dstc6_21765,S_05,,,,0.597642946,,,
dstc6_21766,S_06,,,,0.665071384,,,
dstc6_21767,S_07,,,,0.609824077,,,
dstc6_21768,S_08,,,,0.608554487,,,
dstc6_21769,S_09,,,,0.601963074,,,
dstc6_21770,S_10,,,,0.603847168,,,
dstc6_21771,S_11,,,,0.741446081,,,
dstc6_21772,S_12,,,,0.729872444,,,
dstc6_21773,S_13,,,,0.645602982,,,
dstc6_21774,S_14,,,,0.735076874,,,
dstc6_21775,S_15,,,,0.818898671,,,
dstc6_21776,S_16,,,,0.775029034,,,
dstc6_21777,S_17,,,,0.775029034,,,
dstc6_21778,S_18,,,,0.771490132,,,
dstc6_21779,S_19,,,,0.603611834,,,
dstc6_21780,S_00,,,,0.876277809,,,
dstc6_21781,S_01,,,,0.876277809,,,
dstc6_21782,S_02,,,,0.957860462,,,
dstc6_21783,S_03,,,,0.914682618,,,
dstc6_21784,S_04,,,,0.802730551,,,
dstc6_21785,S_05,,,,0.935900383,,,
dstc6_21786,S_06,,,,0.914682618,,,
dstc6_21787,S_07,,,,0.824061427,,,
dstc6_21788,S_08,,,,0.876277809,,,
dstc6_21789,S_09,,,,0.968391743,,,
dstc6_21790,S_10,,,,0.970765488,,,
dstc6_21791,S_11,,,,0.901082528,,,
dstc6_21792,S_12,,,,0.964658186,,,
dstc6_21793,S_13,,,,0.942635105,,,
dstc6_21794,S_14,,,,0.934696317,,,
dstc6_21795,S_15,,,,0.95836906,,,
dstc6_21796,S_16,,,,0.934696317,,,
dstc6_21797,S_17,,,,0.934696317,,,
dstc6_21798,S_18,,,,0.967653813,,,
dstc6_21799,S_19,,,,0.827016852,,,
dstc6_21800,S_00,,,,0.955992737,,,
dstc6_21801,S_01,,,,0.912582272,,,
dstc6_21802,S_02,,,,0.968761127,,,
dstc6_21803,S_03,,,,0.908555484,,,
dstc6_21804,S_04,,,,0.800205946,,,
dstc6_21805,S_05,,,,0.908555484,,,
dstc6_21806,S_06,,,,0.908555484,,,
dstc6_21807,S_07,,,,0.792524487,,,
dstc6_21808,S_08,,,,0.855109091,,,
dstc6_21809,S_09,,,,0.971382725,,,
dstc6_21810,S_10,,,,0.931398819,,,
dstc6_21811,S_11,,,,0.913657721,,,
dstc6_21812,S_12,,,,0.959780949,,,
dstc6_21813,S_13,,,,0.970524709,,,
dstc6_21814,S_14,,,,0.952981236,,,
dstc6_21815,S_15,,,,0.975984927,,,
dstc6_21816,S_16,,,,0.909760174,,,
dstc6_21817,S_17,,,,0.943231158,,,
dstc6_21818,S_18,,,,0.975984927,,,
dstc6_21819,S_19,,,,0.943649478,,,
dstc6_21820,S_00,,,,0.859254289,,,
dstc6_21821,S_01,,,,0.919654561,,,
dstc6_21822,S_02,,,,0.776848159,,,
dstc6_21823,S_03,,,,0.957445215,,,
dstc6_21824,S_04,,,,0.808854637,,,
dstc6_21825,S_05,,,,0.766518313,,,
dstc6_21826,S_06,,,,0.957445215,,,
dstc6_21827,S_07,,,,0.93970549,,,
dstc6_21828,S_08,,,,0.954018682,,,
dstc6_21829,S_09,,,,0.866249715,,,
dstc6_21830,S_10,,,,0.949292531,,,
dstc6_21831,S_11,,,,0.849143308,,,
dstc6_21832,S_12,,,,0.890683768,,,
dstc6_21833,S_13,,,,0.890683768,,,
dstc6_21834,S_14,,,,0.899535605,,,
dstc6_21835,S_15,,,,0.943181079,,,
dstc6_21836,S_16,,,,0.899535605,,,
dstc6_21837,S_17,,,,0.899535605,,,
dstc6_21838,S_18,,,,0.971945882,,,
dstc6_21839,S_19,,,,0.890683768,,,
dstc6_21840,S_00,,,,0.888226323,,,
dstc6_21841,S_01,,,,0.903842804,,,
dstc6_21842,S_02,,,,0.793362415,,,
dstc6_21843,S_03,,,,0.922494503,,,
dstc6_21844,S_04,,,,0.808854637,,,
dstc6_21845,S_05,,,,0.880765881,,,
dstc6_21846,S_06,,,,0.922494503,,,
dstc6_21847,S_07,,,,0.856247474,,,
dstc6_21848,S_08,,,,0.903842804,,,
dstc6_21849,S_09,,,,0.866271999,,,
dstc6_21850,S_10,,,,0.96306127,,,
dstc6_21851,S_11,,,,0.978355134,,,
dstc6_21852,S_12,,,,0.903692271,,,
dstc6_21853,S_13,,,,0.892001156,,,
dstc6_21854,S_14,,,,0.912199212,,,
dstc6_21855,S_15,,,,0.903692271,,,
dstc6_21856,S_16,,,,0.912199212,,,
dstc6_21857,S_17,,,,0.96306127,,,
dstc6_21858,S_18,,,,0.846632937,,,
dstc6_21859,S_19,,,,0.911152192,,,
dstc6_21860,S_00,,,,0.849798772,,,
dstc6_21861,S_01,,,,0.967483389,,,
dstc6_21862,S_02,,,,0.933900576,,,
dstc6_21863,S_03,,,,0.869600877,,,
dstc6_21864,S_04,,,,0.824801435,,,
dstc6_21865,S_05,,,,0.950705127,,,
dstc6_21866,S_06,,,,0.869600877,,,
dstc6_21867,S_07,,,,0.833136261,,,
dstc6_21868,S_08,,,,0.967483389,,,
dstc6_21869,S_09,,,,0.953804002,,,
dstc6_21870,S_10,,,,0.908090318,,,
dstc6_21871,S_11,,,,0.94866972,,,
dstc6_21872,S_12,,,,0.903692271,,,
dstc6_21873,S_13,,,,0.975415232,,,
dstc6_21874,S_14,,,,0.907739781,,,
dstc6_21875,S_15,,,,0.929506088,,,
dstc6_21876,S_16,,,,0.907739781,,,
dstc6_21877,S_17,,,,0.97361957,,,
dstc6_21878,S_18,,,,0.959450953,,,
dstc6_21879,S_19,,,,0.943649478,,,
dstc6_21880,S_00,,,,0.885521749,,,
dstc6_21881,S_01,,,,0.914978509,,,
dstc6_21882,S_02,,,,0.816839132,,,
dstc6_21883,S_03,,,,0.926020731,,,
dstc6_21884,S_04,,,,0.89858131,,,
dstc6_21885,S_05,,,,0.820954063,,,
dstc6_21886,S_06,,,,0.926020731,,,
dstc6_21887,S_07,,,,0.854928344,,,
dstc6_21888,S_08,,,,0.951559621,,,
dstc6_21889,S_09,,,,0.860989171,,,
dstc6_21890,S_10,,,,0.818368547,,,
dstc6_21891,S_11,,,,0.870759228,,,
dstc6_21892,S_12,,,,0.907790769,,,
dstc6_21893,S_13,,,,0.879492511,,,
dstc6_21894,S_14,,,,0.938302164,,,
dstc6_21895,S_15,,,,0.878895171,,,
dstc6_21896,S_16,,,,0.938302164,,,
dstc6_21897,S_17,,,,0.978316174,,,
dstc6_21898,S_18,,,,0.910746418,,,
dstc6_21899,S_19,,,,0.904087858,,,
dstc6_21900,S_00,,,,0.901419197,,,
dstc6_21901,S_01,,,,0.823806187,,,
dstc6_21902,S_02,,,,0.933853692,,,
dstc6_21903,S_03,,,,0.955475208,,,
dstc6_21904,S_04,,,,0.79744905,,,
dstc6_21905,S_05,,,,0.935900383,,,
dstc6_21906,S_06,,,,0.955475208,,,
dstc6_21907,S_07,,,,0.824061427,,,
dstc6_21908,S_08,,,,0.816770276,,,
dstc6_21909,S_09,,,,0.889219081,,,
dstc6_21910,S_10,,,,0.861308123,,,
dstc6_21911,S_11,,,,0.883982114,,,
dstc6_21912,S_12,,,,0.886815792,,,
dstc6_21913,S_13,,,,0.846181563,,,
dstc6_21914,S_14,,,,0.937761662,,,
dstc6_21915,S_15,,,,0.937761662,,,
dstc6_21916,S_16,,,,0.937761662,,,
dstc6_21917,S_17,,,,0.937761662,,,
dstc6_21918,S_18,,,,0.883893453,,,
dstc6_21919,S_19,,,,0.904087858,,,
dstc6_21920,S_00,,,,0.934183556,,,
dstc6_21921,S_01,,,,0.982795239,,,
dstc6_21922,S_02,,,,0.890136033,,,
dstc6_21923,S_03,,,,0.922163563,,,
dstc6_21924,S_04,,,,0.922163563,,,
dstc6_21925,S_05,,,,0.922163563,,,
dstc6_21926,S_06,,,,0.905940673,,,
dstc6_21927,S_07,,,,0.858053862,,,
dstc6_21928,S_08,,,,0.982795239,,,
dstc6_21929,S_09,,,,0.810000876,,,
dstc6_21930,S_10,,,,0.926867201,,,
dstc6_21931,S_11,,,,0.920567844,,,
dstc6_21932,S_12,,,,0.954777304,,,
dstc6_21933,S_13,,,,0.903797673,,,
dstc6_21934,S_14,,,,0.925497417,,,
dstc6_21935,S_15,,,,0.894843422,,,
dstc6_21936,S_16,,,,0.934418037,,,
dstc6_21937,S_17,,,,0.948180351,,,
dstc6_21938,S_18,,,,0.903505864,,,
dstc6_21939,S_19,,,,0.827016852,,,
dstc6_21940,S_00,,,,0.825650887,,,
dstc6_21941,S_01,,,,0.971030611,,,
dstc6_21942,S_02,,,,0.82474814,,,
dstc6_21943,S_03,,,,0.878445216,,,
dstc6_21944,S_04,,,,0.825591745,,,
dstc6_21945,S_05,,,,0.915306893,,,
dstc6_21946,S_06,,,,0.878445216,,,
dstc6_21947,S_07,,,,0.835894725,,,
dstc6_21948,S_08,,,,0.971030611,,,
dstc6_21949,S_09,,,,0.940665226,,,
dstc6_21950,S_10,,,,0.907583766,,,
dstc6_21951,S_11,,,,0.963985287,,,
dstc6_21952,S_12,,,,0.975953409,,,
dstc6_21953,S_13,,,,0.96386703,,,
dstc6_21954,S_14,,,,0.897814029,,,
dstc6_21955,S_15,,,,0.929506088,,,
dstc6_21956,S_16,,,,0.977026094,,,
dstc6_21957,S_17,,,,0.948276483,,,
dstc6_21958,S_18,,,,0.924016058,,,
dstc6_21959,S_19,,,,0.827016852,,,
dstc6_21960,S_00,,,,0.962113086,,,
dstc6_21961,S_01,,,,0.859254289,,,
dstc6_21962,S_02,,,,0.863648435,,,
dstc6_21963,S_03,,,,0.907645285,,,
dstc6_21964,S_04,,,,0.814981692,,,
dstc6_21965,S_05,,,,0.937333089,,,
dstc6_21966,S_06,,,,0.907645285,,,
dstc6_21967,S_07,,,,0.90333086,,,
dstc6_21968,S_08,,,,0.859254289,,,
dstc6_21969,S_09,,,,0.891156394,,,
dstc6_21970,S_10,,,,0.82474814,,,
dstc6_21971,S_11,,,,0.949805713,,,
dstc6_21972,S_12,,,,0.863000758,,,
dstc6_21973,S_13,,,,0.918318394,,,
dstc6_21974,S_14,,,,0.928188356,,,
dstc6_21975,S_15,,,,0.954302214,,,
dstc6_21976,S_16,,,,0.936986886,,,
dstc6_21977,S_17,,,,0.920804801,,,
dstc6_21978,S_18,,,,0.898075489,,,
dstc6_21979,S_19,,,,0.965819019,,,
dstc6_21980,S_00,,,,0.978481053,,,
dstc6_21981,S_01,,,,0.895535022,,,
dstc6_21982,S_02,,,,0.885451942,,,
dstc6_21983,S_03,,,,0.958730874,,,
dstc6_21984,S_04,,,,0.82722635,,,
dstc6_21985,S_05,,,,0.968032881,,,
dstc6_21986,S_06,,,,0.958730874,,,
dstc6_21987,S_07,,,,0.909135474,,,
dstc6_21988,S_08,,,,0.902722302,,,
dstc6_21989,S_09,,,,0.950648722,,,
dstc6_21990,S_10,,,,0.925438689,,,
dstc6_21991,S_11,,,,0.950648722,,,
dstc6_21992,S_12,,,,0.954278489,,,
dstc6_21993,S_13,,,,0.954278489,,,
dstc6_21994,S_14,,,,0.878473019,,,
dstc6_21995,S_15,,,,0.96974543,,,
dstc6_21996,S_16,,,,0.909315248,,,
dstc6_21997,S_17,,,,0.96974543,,,
dstc6_21998,S_18,,,,0.929015669,,,
dstc6_21999,S_19,,,,0.90388881,,,
dstc6_22000,S_00,,,,0.959174792,,,
dstc6_22001,S_01,,,,0.892139617,,,
dstc6_22002,S_02,,,,0.892139617,,,
dstc6_22003,S_03,,,,0.882467913,,,
dstc6_22004,S_04,,,,0.959174792,,,
dstc6_22005,S_05,,,,0.932745389,,,
dstc6_22006,S_06,,,,0.882467913,,,
dstc6_22007,S_07,,,,0.892139617,,,
dstc6_22008,S_08,,,,0.892139617,,,
dstc6_22009,S_09,,,,0.960487288,,,
dstc6_22010,S_10,,,,0.878996942,,,
dstc6_22011,S_11,,,,0.963880109,,,
dstc6_22012,S_12,,,,0.852924477,,,
dstc6_22013,S_13,,,,0.963880109,,,
dstc6_22014,S_14,,,,0.954242921,,,
dstc6_22015,S_15,,,,0.878996942,,,
dstc6_22016,S_16,,,,0.954242921,,,
dstc6_22017,S_17,,,,0.954242921,,,
dstc6_22018,S_18,,,,0.963880109,,,
dstc6_22019,S_19,,,,0.775379551,,,
dstc6_22020,S_00,,,,0.709541325,,,
dstc6_22021,S_01,,,,0.607365474,,,
dstc6_22022,S_02,,,,0.615979065,,,
dstc6_22023,S_03,,,,0.624658282,,,
dstc6_22024,S_04,,,,0.590272741,,,
dstc6_22025,S_05,,,,0.604511333,,,
dstc6_22026,S_06,,,,0.624658282,,,
dstc6_22027,S_07,,,,0.604938337,,,
dstc6_22028,S_08,,,,0.607365474,,,
dstc6_22029,S_09,,,,0.638527326,,,
dstc6_22030,S_10,,,,0.623546406,,,
dstc6_22031,S_11,,,,0.717700954,,,
dstc6_22032,S_12,,,,0.653403589,,,
dstc6_22033,S_13,,,,0.603055389,,,
dstc6_22034,S_14,,,,0.89633474,,,
dstc6_22035,S_15,,,,0.687614374,,,
dstc6_22036,S_16,,,,0.636199495,,,
dstc6_22037,S_17,,,,0.747021099,,,
dstc6_22038,S_18,,,,0.603217714,,,
dstc6_22039,S_19,,,,0.605487089,,,
dstc6_22040,S_00,,,,0.675885609,,,
dstc6_22041,S_01,,,,0.687418198,,,
dstc6_22042,S_02,,,,0.610002423,,,
dstc6_22043,S_03,,,,0.696987536,,,
dstc6_22044,S_04,,,,0.630268585,,,
dstc6_22045,S_05,,,,0.761295579,,,
dstc6_22046,S_06,,,,0.696987536,,,
dstc6_22047,S_07,,,,0.633816012,,,
dstc6_22048,S_08,,,,0.687418198,,,
dstc6_22049,S_09,,,,0.625938012,,,
dstc6_22050,S_10,,,,0.621616897,,,
dstc6_22051,S_11,,,,0.683257567,,,
dstc6_22052,S_12,,,,0.660280248,,,
dstc6_22053,S_13,,,,0.599109432,,,
dstc6_22054,S_14,,,,0.945664935,,,
dstc6_22055,S_15,,,,0.949576361,,,
dstc6_22056,S_16,,,,0.952407326,,,
dstc6_22057,S_17,,,,0.803121684,,,
dstc6_22058,S_18,,,,0.894007667,,,
dstc6_22059,S_19,,,,0.605487089,,,
dstc6_22060,S_00,,,,0.736625277,,,
dstc6_22061,S_01,,,,0.66387823,,,
dstc6_22062,S_02,,,,0.6211987,,,
dstc6_22063,S_03,,,,0.63717177,,,
dstc6_22064,S_04,,,,0.658270955,,,
dstc6_22065,S_05,,,,0.623126686,,,
dstc6_22066,S_06,,,,0.63717177,,,
dstc6_22067,S_07,,,,0.612101978,,,
dstc6_22068,S_08,,,,0.66387823,,,
dstc6_22069,S_09,,,,0.665179554,,,
dstc6_22070,S_10,,,,0.632511576,,,
dstc6_22071,S_11,,,,0.73379521,,,
dstc6_22072,S_12,,,,0.660280248,,,
dstc6_22073,S_13,,,,0.621730208,,,
dstc6_22074,S_14,,,,0.798428046,,,
dstc6_22075,S_15,,,,0.756481702,,,
dstc6_22076,S_16,,,,0.771263749,,,
dstc6_22077,S_17,,,,0.742767643,,,
dstc6_22078,S_18,,,,0.708357108,,,
dstc6_22079,S_19,,,,0.605487089,,,
dstc6_22080,S_00,,,,0.660032469,,,
dstc6_22081,S_01,,,,0.647672885,,,
dstc6_22082,S_02,,,,0.614394165,,,
dstc6_22083,S_03,,,,0.729911868,,,
dstc6_22084,S_04,,,,0.603484766,,,
dstc6_22085,S_05,,,,0.834186209,,,
dstc6_22086,S_06,,,,0.729911868,,,
dstc6_22087,S_07,,,,0.60009219,,,
dstc6_22088,S_08,,,,0.66762423,,,
dstc6_22089,S_09,,,,0.608509794,,,
dstc6_22090,S_10,,,,0.77610257,,,
dstc6_22091,S_11,,,,0.754172201,,,
dstc6_22092,S_12,,,,0.668943427,,,
dstc6_22093,S_13,,,,0.643551212,,,
dstc6_22094,S_14,,,,0.916469499,,,
dstc6_22095,S_15,,,,0.86848387,,,
dstc6_22096,S_16,,,,0.87384656,,,
dstc6_22097,S_17,,,,0.915828758,,,
dstc6_22098,S_18,,,,0.842024765,,,
dstc6_22099,S_19,,,,0.775379551,,,
dstc6_22100,S_00,,,,0.639231343,,,
dstc6_22101,S_01,,,,0.631591692,,,
dstc6_22102,S_02,,,,0.619645143,,,
dstc6_22103,S_03,,,,0.757988613,,,
dstc6_22104,S_04,,,,0.623467546,,,
dstc6_22105,S_05,,,,0.663504831,,,
dstc6_22106,S_06,,,,0.757988613,,,
dstc6_22107,S_07,,,,0.660983552,,,
dstc6_22108,S_08,,,,0.63280197,,,
dstc6_22109,S_09,,,,0.615782537,,,
dstc6_22110,S_10,,,,0.736396982,,,
dstc6_22111,S_11,,,,0.747037732,,,
dstc6_22112,S_12,,,,0.63627336,,,
dstc6_22113,S_13,,,,0.630240936,,,
dstc6_22114,S_14,,,,0.754133409,,,
dstc6_22115,S_15,,,,0.711166454,,,
dstc6_22116,S_16,,,,0.715175234,,,
dstc6_22117,S_17,,,,0.754133409,,,
dstc6_22118,S_18,,,,0.756489981,,,
dstc6_22119,S_19,,,,0.66975246,,,
dstc6_22120,S_00,,,,0.774530668,,,
dstc6_22121,S_01,,,,0.720757955,,,
dstc6_22122,S_02,,,,0.706584902,,,
dstc6_22123,S_03,,,,0.933627487,,,
dstc6_22124,S_04,,,,0.892139617,,,
dstc6_22125,S_05,,,,0.767419108,,,
dstc6_22126,S_06,,,,0.933627487,,,
dstc6_22127,S_07,,,,0.892139617,,,
dstc6_22128,S_08,,,,0.720757955,,,
dstc6_22129,S_09,,,,0.756988468,,,
dstc6_22130,S_10,,,,0.714387645,,,
dstc6_22131,S_11,,,,0.93609638,,,
dstc6_22132,S_12,,,,0.635283501,,,
dstc6_22133,S_13,,,,0.744021203,,,
dstc6_22134,S_14,,,,0.819216841,,,
dstc6_22135,S_15,,,,0.834186209,,,
dstc6_22136,S_16,,,,0.655219318,,,
dstc6_22137,S_17,,,,0.819216841,,,
dstc6_22138,S_18,,,,0.76787468,,,
dstc6_22139,S_19,,,,0.932745389,,,
dstc6_22140,S_00,,,,0.624446693,,,
dstc6_22141,S_01,,,,0.621393235,,,
dstc6_22142,S_02,,,,0.619645143,,,
dstc6_22143,S_03,,,,0.677235447,,,
dstc6_22144,S_04,,,,0.601760496,,,
dstc6_22145,S_05,,,,0.606971087,,,
dstc6_22146,S_06,,,,0.677235447,,,
dstc6_22147,S_07,,,,0.599945974,,,
dstc6_22148,S_08,,,,0.593477383,,,
dstc6_22149,S_09,,,,0.630903562,,,
dstc6_22150,S_10,,,,0.630088646,,,
dstc6_22151,S_11,,,,0.801866392,,,
dstc6_22152,S_12,,,,0.685264601,,,
dstc6_22153,S_13,,,,0.808953988,,,
dstc6_22154,S_14,,,,0.737412921,,,
dstc6_22155,S_15,,,,0.789556827,,,
dstc6_22156,S_16,,,,0.937817164,,,
dstc6_22157,S_17,,,,0.714809503,,,
dstc6_22158,S_18,,,,0.624787124,,,
dstc6_22159,S_19,,,,0.66975246,,,
dstc6_22160,S_00,,,,0.829751717,,,
dstc6_22161,S_01,,,,0.623451365,,,
dstc6_22162,S_02,,,,0.63624265,,,
dstc6_22163,S_03,,,,0.608534062,,,
dstc6_22164,S_04,,,,0.630268585,,,
dstc6_22165,S_05,,,,0.612202954,,,
dstc6_22166,S_06,,,,0.608534062,,,
dstc6_22167,S_07,,,,0.619420824,,,
dstc6_22168,S_08,,,,0.735760202,,,
dstc6_22169,S_09,,,,0.657294566,,,
dstc6_22170,S_10,,,,0.68729333,,,
dstc6_22171,S_11,,,,0.720459254,,,
dstc6_22172,S_12,,,,0.676796201,,,
dstc6_22173,S_13,,,,0.694412112,,,
dstc6_22174,S_14,,,,0.734316049,,,
dstc6_22175,S_15,,,,0.767344924,,,
dstc6_22176,S_16,,,,0.92306201,,,
dstc6_22177,S_17,,,,0.736459374,,,
dstc6_22178,S_18,,,,0.736459374,,,
dstc6_22179,S_19,,,,0.605487089,,,
dstc6_22180,S_00,,,,0.673811303,,,
dstc6_22181,S_01,,,,0.672222799,,,
dstc6_22182,S_02,,,,0.656708109,,,
dstc6_22183,S_03,,,,0.598288807,,,
dstc6_22184,S_04,,,,0.601760496,,,
dstc6_22185,S_05,,,,0.633142535,,,
