context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00539,negative-sample,['ready for dec 16th to have my baby girl'],yeah didn't get to see him much as a child,0.8771396050006249,0.8644821,0.8897971052229601,0.8771396050006249
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00540,ground-truth,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],death by mother made scorpion is number 1068 on my list . i knit all my lists .,1.0,1.0,1.0,1.0
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00541,GPT2_medium greedy_temp1.0_k0_p0.0,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],how long have you been knitting ? what was the reason for that ?,0.7330938481553997,0.8539716,0.6122160957782675,0.7330938481553997
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00542,GPT2_medium top_temp1.0_k0_p0.5,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],what was the name of your mother ?,0.7505910785927005,0.84172493,0.6594572249916448,0.7505910785927005
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00543,HRED_attn sample_temp1.0_k0_p0.0,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],i can wear a red purse as that i think,0.8977491797148323,0.8669837,0.9285146477101517,0.8977491797148323
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00544,S2S_attn top_temp1.0_k0_p0.5,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],i love that color . i love blue .,0.8109950015306246,0.8928366,0.7291534323215031,0.8109950015306246
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00545,negative-sample,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],strange powers i tell you . do you have any powers ?,0.8482498577622037,0.8570985,0.839401195722314,0.8482498577622037
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00546,ground-truth,['i work at a convenience store if you want gas station food .'],i work at a convenience store if you want gas station food .,1.0000000596046448,1.0000001,1.0,1.0000000596046448
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00547,GPT2_medium top_temp1.0_k0_p0.5,['i work at a convenience store if you want gas station food .'],"i love to eat , as long as its at work !",0.923754530683684,0.89071834,0.9567907204936497,0.923754530683684
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00548,GPT2_small sample_temp1.0_k0_p0.0,['i work at a convenience store if you want gas station food .'],yes it is . i love to eat too,0.9222863931540619,0.87934005,0.9652327337034484,0.9222863931540619
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00549,HRED_attn top_temp1.0_k0_p0.5,['i work at a convenience store if you want gas station food .'],i am a chef . i love cooking .,0.9148156850608622,0.9382021,0.8914292870109151,0.9148156850608622
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00550,S2S_attn sample_temp1.0_k0_p0.0,['i work at a convenience store if you want gas station food .'],greek food ? good i am eating making my love for cheeseburgers . let me know !,0.8829241287407337,0.8550011,0.9108471655243752,0.8829241287407337
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00551,negative-sample,['i work at a convenience store if you want gas station food .'],no but i hear it is really spooky .,0.916428281937914,0.91200674,0.9208498280741313,0.916428281937914
"that's great good for you . i like to wear skinny jeans .
i find those very uncomfortable , they would make it hard to move around .
yes if to small i also like leggings they are comfortable .
i like wearing leggings when i'm volunteering at the homeless shelter downtown .
that sounds very comfortable . i like wearing ruffle shirts too .",persona-zhao_00552,ground-truth,['i think ruffles are very cute . what do you do in your spare time ?'],i think ruffles are very cute . what do you do in your spare time ?,1.0000000596046448,1.0000001,1.0,1.0000000596046448
"that's great good for you . i like to wear skinny jeans .
i find those very uncomfortable , they would make it hard to move around .
yes if to small i also like leggings they are comfortable .
i like wearing leggings when i'm volunteering at the homeless shelter downtown .
that sounds very comfortable . i like wearing ruffle shirts too .",persona-zhao_00553,GPT2_medium greedy_temp1.0_k0_p0.0,['i think ruffles are very cute . what do you do in your spare time ?'],"yes , they make it look nice and comfortable .",0.7819677125713037,0.8399844,0.7239510081809375,0.7819677125713037
"that's great good for you . i like to wear skinny jeans .
i find those very uncomfortable , they would make it hard to move around .
yes if to small i also like leggings they are comfortable .
i like wearing leggings when i'm volunteering at the homeless shelter downtown .
that sounds very comfortable . i like wearing ruffle shirts too .",persona-zhao_00554,GPT2_medium top_temp1.0_k0_p0.5,['i think ruffles are very cute . what do you do in your spare time ?'],"yes , they make it look nice and comfortable .",0.7819677125713037,0.8399844,0.7239510081809375,0.7819677125713037
"that's great good for you . i like to wear skinny jeans .
i find those very uncomfortable , they would make it hard to move around .
yes if to small i also like leggings they are comfortable .
i like wearing leggings when i'm volunteering at the homeless shelter downtown .
that sounds very comfortable . i like wearing ruffle shirts too .",persona-zhao_00555,HRED_attn greedy_temp1.0_k0_p0.0,['i think ruffles are very cute . what do you do in your spare time ?'],i love the brand new brand brand brand brand shirt .,0.6985150123022346,0.87018406,0.5268459606930311,0.6985150123022346
"that's great good for you . i like to wear skinny jeans .
i find those very uncomfortable , they would make it hard to move around .
yes if to small i also like leggings they are comfortable .
i like wearing leggings when i'm volunteering at the homeless shelter downtown .
that sounds very comfortable . i like wearing ruffle shirts too .",persona-zhao_00556,S2S_attn top_temp1.0_k0_p0.5,['i think ruffles are very cute . what do you do in your spare time ?'],cool . i love wearing leather boots . what do you do for a living ?,0.9013236979344845,0.9717535,0.830893917818737,0.9013236979344845
"that's great good for you . i like to wear skinny jeans .
i find those very uncomfortable , they would make it hard to move around .
yes if to small i also like leggings they are comfortable .
i like wearing leggings when i'm volunteering at the homeless shelter downtown .
that sounds very comfortable . i like wearing ruffle shirts too .",persona-zhao_00557,negative-sample,['i think ruffles are very cute . what do you do in your spare time ?'],yep ! been working as a teacher for s long time ! do you like music ?,0.8175539171012762,0.92984736,0.7052604745452649,0.8175539171012762
"hi there . i am well , thanks . yourself ?
very well ! i am just trying to get my spanish down well .
i finally finished unpacking tonight . you have a spanish test ?
love languages and study them . working on spanish . trabajo is a great word !
that is interesting . what does that word mean ?",persona-zhao_00558,ground-truth,"[""where were you ? i would love to go to france . that is the next language i'm tackling !""]",where were you ? i would love to go to france . that is the next language i'm tackling !,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"hi there . i am well , thanks . yourself ?
very well ! i am just trying to get my spanish down well .
i finally finished unpacking tonight . you have a spanish test ?
love languages and study them . working on spanish . trabajo is a great word !
that is interesting . what does that word mean ?",persona-zhao_00559,GPT2_medium greedy_temp1.0_k0_p0.0,"[""where were you ? i would love to go to france . that is the next language i'm tackling !""]","trabojeno , habla claramento . do you know it ?",0.83130587191067,0.8748355,0.78777625264092,0.83130587191067
"hi there . i am well , thanks . yourself ?
very well ! i am just trying to get my spanish down well .
i finally finished unpacking tonight . you have a spanish test ?
love languages and study them . working on spanish . trabajo is a great word !
that is interesting . what does that word mean ?",persona-zhao_00560,GPT2_medium sample_temp1.0_k0_p0.0,"[""where were you ? i would love to go to france . that is the next language i'm tackling !""]",it means cafe . what sounds good ?,0.793964552545025,0.92279625,0.6651328557004014,0.793964552545025
